rank,feature,mean_abs_shap
454,cnn_embedding_1926,0.0030084279945299386
455,cnn_embedding_1232,0.0030060842985903946
456,cnn_embedding_877,0.0030039374413490805
457,cnn_embedding_424,0.0030014855704987298
458,cnn_embedding_2004,0.0029946705147310126
459,cnn_embedding_1376,0.0029875162337589245
460,cnn_embedding_251,0.0029863833116507976
461,cnn_embedding_1864,0.0029743304088043487
462,cnn_embedding_227,0.0029698211492359405
463,cnn_embedding_1519,0.002969252898793684
464,cnn_embedding_1737,0.0029657872494226467
465,cnn_embedding_420,0.002960796263593579
466,cnn_embedding_1137,0.0029501254526707044
467,cnn_embedding_1285,0.0029207422761245994
468,cnn_embedding_1775,0.00291265877339697
469,cnn_embedding_1164,0.002912332707566634
470,cnn_embedding_1566,0.0029064541982677383
471,cnn_embedding_151,0.0029025078837179308
472,cnn_embedding_1276,0.002901518865389363
473,cnn_embedding_524,0.002898368950681629
474,cnn_embedding_469,0.0028918705049250093
475,cnn_embedding_1891,0.002885306831874601
476,cnn_embedding_1654,0.0028851572202910347
477,cnn_embedding_685,0.0028843456333902395
478,cnn_embedding_1005,0.0028836101217137866
479,cnn_embedding_1552,0.0028788214695794068
480,cnn_embedding_1677,0.0028781456390376547
481,cnn_embedding_224,0.0028745559679848043
482,cnn_embedding_1229,0.0028698096191455136
483,cnn_embedding_312,0.0028682804435540277
484,cnn_embedding_1612,0.002859866036942549
485,cnn_embedding_1576,0.002857988805018863
486,cnn_embedding_2010,0.002853275768579522
487,cnn_embedding_2031,0.0028507360228182677
488,cnn_embedding_687,0.0028484411186582292
489,cnn_embedding_292,0.0028304368336939945
490,cnn_embedding_1866,0.0028141284062002114
491,cnn_embedding_1686,0.002813437411560926
492,cnn_embedding_231,0.0028053627994708563
493,cnn_embedding_1857,0.002803849328323338
494,cnn_embedding_1298,0.002802891039330291
495,cnn_embedding_1796,0.002802370048740954
496,cnn_embedding_264,0.0028008453973384917
497,cnn_embedding_416,0.0028004124240510464
498,cnn_embedding_069,0.0027906660795409266
499,cnn_embedding_1637,0.0027773838554736585
500,cnn_embedding_1523,0.0027731678980416063
501,cnn_embedding_1112,0.002772311563006724
502,cnn_embedding_1213,0.002771542618688727
503,cnn_embedding_1162,0.002761978661563802
