Id,num_faces,largest_face_area_ratio,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral,emotion_unknown
ii50SWTJSoA,4,0.06297106216598675,0,0,1,0,0,0,0,0
CEHMfdqwWXA,0,0.0,0,0,0,0,0,0,1,0
8Sn286tPtDE,0,0.0,0,0,1,0,0,0,0,0
VqP-2ftKIYI,2,0.0368919953040313,0,0,1,0,0,0,0,0
y4mYPMvEbcQ,0,0.0,0,0,1,0,0,0,0,0
NzJuDo5ots0,2,0.06779136321760007,0,0,1,0,0,0,0,0
d4EgbgTm0Bg,0,0.0,0,0,0,0,1,0,0,0
GEjya4OPqNs,0,0.0,0,0,0,0,1,0,0,0
kIID5FDi2JQ,1,0.010138103050465159,0,0,0,1,0,0,0,0
Q11jwThxBBI,0,0.0,0,0,0,0,0,0,1,0
KGAj8IhnR3c,3,0.017820587133125326,0,0,0,0,0,0,1,0
5GiBolhyjcQ,1,0.036971997000894895,0,0,0,0,1,0,0,0
bs0SWXbty18,2,0.014605181657619445,0,0,0,0,0,1,0,0
xqf7SfJUepE,0,0.0,0,0,0,0,0,1,0,0
oUoO3Ik8aIk,1,0.007074956951850405,0,0,0,1,0,0,0,0
3GyrXqGCszE,0,0.0,0,0,0,1,0,0,0,0
ryg077wBvsM,0,0.0,0,0,0,0,1,0,0,0
sStxk4mv_DY,0,0.0,0,0,0,1,0,0,0,0
c3wKkZULCHg,0,0.0,0,0,1,0,0,0,0,0
vboQOQwifwg,0,0.0,0,1,0,0,0,0,0,0
ZDxLa6P6exc,0,0.0,0,0,0,0,0,0,1,0
6L8yUY-doNc,0,0.0,0,0,1,0,0,0,0,0
07mBfR8erMY,1,0.2752817751739076,1,0,0,0,0,0,0,0
AOIi9SjJvgU,1,0.22282950919976832,0,0,0,0,0,0,1,0
r6sGWTCMz2k,0,0.0,0,0,0,1,0,0,0,0
XolBNaavdAQ,2,0.21753630837064014,0,0,1,0,0,0,0,0
pMPomCWUraQ,0,0.0,0,0,1,0,0,0,0,0
Ej5Ap4B9q9I,0,0.0,0,0,0,0,0,0,1,0
AgMcqNnqatw,0,0.0,0,0,0,0,1,0,0,0
xlvxoNzUxfM,1,0.049613849788561815,1,0,0,0,0,0,0,0
WTxTBFU7Sdk,2,0.03750973799992709,0,0,0,0,1,0,0,0
eLAwG7CjF_k,1,0.003288280477550466,0,0,1,0,0,0,0,0
EK32jo7i5LQ,0,0.0,1,0,0,0,0,0,0,0
el6No1wNKf0,0,0.0,0,0,0,1,0,0,0,0
-9kzxE3PfE8,0,0.0,0,0,1,0,0,0,0,0
otjvUz7qKXc,1,0.055640547531782485,1,0,0,0,0,0,0,0
mH7vFc0bUpU,1,0.08265733279607604,0,0,0,0,1,0,0,0
V2UDvKojIjI,1,0.19045662702910324,0,0,1,0,0,0,0,0
YcuofODMCMU,1,0.08347264636773445,0,0,0,0,1,0,0,0
t36jHEyK9C8,1,0.009639728771016962,0,0,0,0,1,0,0,0
GDrBIKOR01c,0,0.0,1,0,0,0,0,0,0,0
HhrbbYD5ScI,1,0.16690385350017956,0,0,0,0,1,0,0,0
K7s1IYVfvSA,1,0.047808378636798605,0,0,1,0,0,0,0,0
qLvpLGFacjQ,0,0.0,0,0,0,0,1,0,0,0
0cJH8_0M-bE,0,0.0,0,0,0,0,0,0,1,0
Wnptqz_177E,1,0.08968541197097693,0,0,0,0,1,0,0,0
QLFRGj-PPNI,1,0.10384968175179286,1,0,0,0,0,0,0,0
X2bu3UjCxj0,0,0.0,0,0,1,0,0,0,0,0
vHuFizITMdA,0,0.0,0,0,0,0,0,0,1,0
Z5x22ef7A-w,0,0.0,0,0,0,1,0,0,0,0
lex6USTugUU,2,0.10631333849781589,0,0,1,0,0,0,0,0
qpipLfMiaYU,2,0.12753637179061117,0,0,0,0,1,0,0,0
Kjp3PTeXBew,1,0.0814893629072281,0,0,0,0,1,0,0,0
yyRwM0QqZCs,0,0.0,0,0,0,0,1,0,0,0
xmRaWhae5e8,1,0.02557986081322775,0,0,0,1,0,0,0,0
wwH3rA8Evow,2,0.08139765930375385,0,0,0,0,0,0,1,0
9ugC3TXSKoE,3,0.1922699136830852,0,0,0,0,0,0,1,0
3-0-81q-fGo,1,0.04158233213793008,0,0,0,1,0,0,0,0
Toft6fMvByA,1,0.01375035847925776,1,0,0,0,0,0,0,0
cDoRmT0iRic,1,0.00661669435139427,0,0,1,0,0,0,0,0
KnMKCHqXLow,0,0.0,0,0,0,1,0,0,0,0
K4rCzA8fS84,0,0.0,1,0,0,0,0,0,0,0
DPsri_-tIXk,0,0.0,0,0,0,0,1,0,0,0
Mwt35SEeR9w,1,0.02163832117841139,0,0,0,0,1,0,0,0
7iwgyzX-76g,1,0.16205004550278937,0,0,0,0,0,0,1,0
NEoOJ0uRskY,4,0.12744727561621402,0,0,0,1,0,0,0,0
Y-orMndwuSE,6,0.06014733722593519,1,0,0,0,0,0,0,0
0viKv1RDhak,1,0.016979389416142618,0,0,1,0,0,0,0,0
sWy1qmMoToM,0,0.0,0,0,0,0,1,0,0,0
Tgp2cZd1sB0,1,0.16948192711967827,0,0,0,0,1,0,0,0
VrKW58MS12g,2,0.006930493795659155,0,0,0,0,1,0,0,0
y-yzL5zJVno,0,0.0,0,0,0,0,1,0,0,0
W2Cv5hZfOmk,13,0.014101360638047077,0,0,0,0,0,0,1,0
IHMFDxLcMYs,1,0.06413374074543551,0,0,0,0,1,0,0,0
Pb3SRG1Nvv4,0,0.0,0,0,0,1,0,0,0,0
MGDT0LYJmxc,3,0.24522981799129007,1,0,0,0,0,0,0,0
0sr1Xeocuuc,2,0.2734250000753396,0,0,1,0,0,0,0,0
CLUy9DH7V2M,0,0.0,0,0,0,1,0,0,0,0
vNIe_UwHPU0,2,0.09964274516305043,0,0,1,0,0,0,0,0
iVv_xiIx22Q,2,0.047030904994903214,0,0,1,0,0,0,0,0
P09pTe54uKM,2,0.09308202265049961,0,0,1,0,0,0,0,0
094y1Z2wpJg,0,0.0,0,0,0,0,0,0,1,0
lgc7uqWcp-w,0,0.0,0,0,1,0,0,0,0,0
atCA7JWOi_0,0,0.0,0,0,1,0,0,0,0,0
0EhcAzhauRM,4,0.0774300913776349,0,0,0,0,0,0,1,0
z2qNEOnlxjA,1,0.04515988791344474,1,0,0,0,0,0,0,0
OhV3wb_FVEE,5,0.12127720173984927,0,0,0,1,0,0,0,0
Pv_5VTrHyqY,0,0.0,0,0,0,0,1,0,0,0
SXsQeGVk3TA,1,0.030975003116679244,0,0,0,0,0,0,1,0
XUhXLsrZiE0,0,0.0,0,0,1,0,0,0,0,0
a6Vc9XYwdNw,2,0.017236659714136397,0,0,1,0,0,0,0,0
s_Sf4wfwvzI,0,0.0,0,0,0,1,0,0,0,0
kzJLVWnzLqA,2,0.029641207674667384,0,0,0,0,0,0,1,0
s9X9qymgshE,1,0.15266058408703884,0,0,0,0,1,0,0,0
ey6drwA_xvE,0,0.0,0,0,0,0,1,0,0,0
7_e0CA_nhaE,0,0.0,0,0,0,0,0,0,1,0
kD80DmquP5M,0,0.0,0,0,0,0,0,0,1,0
P9FXWmwvri4,0,0.0,1,0,0,0,0,0,0,0
MujRLvZ61jE,0,0.0,0,0,0,0,1,0,0,0
Jpd_CUX2o98,1,0.0005378513565677975,0,0,0,1,0,0,0,0
mqZS-hEPE6k,1,0.005557370000795774,0,0,1,0,0,0,0,0
vPdkgaHnZuM,1,0.017383989491849612,0,0,0,0,0,1,0,0
HuEREfPjT5Y,2,0.017729666568387377,1,0,0,0,0,0,0,0
cEdfD7j-LnU,2,0.0005537616627083884,0,0,0,0,0,0,1,0
sgu2mQ65kVc,0,0.0,0,0,0,1,0,0,0,0
1Rf9-Ej2xPw,3,0.08296675102051469,0,0,0,0,0,0,1,0
F0LNbWM-Hno,0,0.0,0,0,1,0,0,0,0,0
sD0NjbwqlYw,1,0.0004518410650133673,0,0,0,0,1,0,0,0
IVQ3yH-Zusg,2,0.06873980918314297,0,0,1,0,0,0,0,0
WqBZVlgORbY,1,0.10951427880156947,0,0,1,0,0,0,0,0
DPthR7Z0um0,0,0.0,0,0,0,0,1,0,0,0
R1Nq92M3kfI,0,0.0,0,0,0,0,0,0,1,0
A1S4pwewhyc,2,0.14469655726441488,0,0,0,1,0,0,0,0
x1H-323d838,0,0.0,0,0,0,1,0,0,0,0
prd2RfhF1tM,9,0.04488250911620981,0,0,0,0,0,0,1,0
ZOFJ06mLAJA,1,0.012303963683753964,0,0,0,0,0,0,1,0
j-2ZxldMO-M,2,0.1438827399973972,0,0,1,0,0,0,0,0
FjtRbz1LE4Y,1,0.1162540259985528,1,0,0,0,0,0,0,0
xC-c7E5PK0Y,1,0.087538884821635,0,0,0,1,0,0,0,0
kiSm0Nuqomg,2,0.0011924652930611047,0,0,1,0,0,0,0,0
IJhgZBn-LHg,0,0.0,0,0,1,0,0,0,0,0
vzSfnduxNDg,2,0.4025108143254994,0,0,1,0,0,0,0,0
ViJrqqBo4J0,2,0.026128731016854846,0,0,0,0,0,1,0,0
TLnUJzueBOQ,1,0.10198787376069782,0,0,0,1,0,0,0,0
vDBzi0n9Fxg,2,0.014487269239777258,0,0,0,0,1,0,0,0
GTXP2FzQS94,3,0.3730980569906074,0,0,1,0,0,0,0,0
F3RGIBExjfE,1,0.06945778994943794,0,0,0,0,0,0,1,0
TwIvUbOhcKE,1,0.057905435753817375,1,0,0,0,0,0,0,0
3dEfc9LL9bQ,1,0.06726334233586789,0,0,0,1,0,0,0,0
oiTmN3NyV0o,1,0.05345692831815945,0,0,0,1,0,0,0,0
fPcd2egOQnI,1,0.22131427774151347,0,0,0,0,0,1,0,0
UFyIMBlFyos,1,0.0735084762201647,0,0,0,0,0,0,1,0
EiKK04Ht8QI,1,0.09754052413656457,0,0,0,0,0,0,1,0
ubTJI_UphPk,1,0.1631331518336593,0,0,0,0,1,0,0,0
n9dlwebb04Y,0,0.0,0,0,0,1,0,0,0,0
TwNPKb9ol8Y,0,0.0,0,0,0,1,0,0,0,0
_igf9kSG60A,0,0.0,0,0,1,0,0,0,0,0
7KwzVus9xds,0,0.0,0,0,1,0,0,0,0,0
_bggaA5AURA,1,0.0024161098604247398,0,0,0,0,1,0,0,0
h6fcK_fRYaI,1,0.11977997675707835,0,0,0,0,0,0,1,0
ITVVgoGZMUI,0,0.0,0,0,0,1,0,0,0,0
jAhjPd4uNFY,0,0.0,1,0,0,0,0,0,0,0
pPyfwf-Vw0A,0,0.0,0,0,0,0,0,0,1,0
mvW7fNpEmUE,1,0.04068107899250258,0,1,0,0,0,0,0,0
PCRx78Zhj7s,0,0.0,0,0,0,0,1,0,0,0
leL_bsHEZdM,1,0.06780793539693958,0,0,0,0,1,0,0,0
xKcx7vXZcHc,0,0.0,0,0,0,1,0,0,0,0
rRgQ067tyNg,2,0.03332843495875447,0,0,0,1,0,0,0,0
z9rfPuCuDmc,1,0.3830542783270357,0,0,0,0,0,1,0,0
Z0xDAUXPc8c,1,0.01992428634641025,0,0,0,0,1,0,0,0
QtMzV73NAgk,1,0.026451932226689477,0,0,0,0,0,0,1,0
CH4TaEFtcvc,1,0.011682269282496742,0,0,0,0,0,0,1,0
RoVnb_TlJ8A,3,0.12882528723885747,1,0,0,0,0,0,0,0
WG-IShOxrLg,1,0.015477316689453397,0,0,0,0,0,0,1,0
GVTRJa4B4fY,1,0.018342655916558214,0,0,0,1,0,0,0,0
t-osG0F2MZM,0,0.0,0,0,0,0,1,0,0,0
tLExSqNNMPc,1,0.19132914550898225,0,0,0,0,1,0,0,0
Baa_Db8RfxM,1,0.09925443405467832,0,0,1,0,0,0,0,0
g8utYlNlb9A,0,0.0,0,0,0,0,0,0,1,0
vECmNK0xHNk,3,0.02505825902454995,1,0,0,0,0,0,0,0
CVClHLwv-4I,1,0.10891536671844733,0,0,0,0,1,0,0,0
-28pKoQdMl8,1,0.09031464913052635,0,0,0,1,0,0,0,0
0zMSMJZc9EA,0,0.0,1,0,0,0,0,0,0,0
PmoHSczX8pU,2,0.022367054882579396,0,0,0,1,0,0,0,0
n1hR9rpvS74,0,0.0,0,0,0,0,1,0,0,0
lIHWgKIXaJU,2,0.03118677139281216,0,0,1,0,0,0,0,0
gB9n2gHsHN4,0,0.0,0,0,0,0,1,0,0,0
veMFCFyOwFI,5,0.002561576040415174,1,0,0,0,0,0,0,0
Zn0GBm1ltIk,1,0.0008194329483093396,0,0,0,0,0,0,1,0
iokVvwcut5o,2,0.11484335721319354,0,0,1,0,0,0,0,0
IHZwWFHWa-w,0,0.0,0,0,0,1,0,0,0,0
glidaMrZrdY,1,0.0006491497438551146,0,0,0,0,0,0,1,0
eMKjfbIPAtM,1,0.028356835379680787,0,0,0,0,0,0,1,0
8kef1wXcQYw,3,0.030448889955224937,0,0,0,1,0,0,0,0
7OeeHz0uNdM,4,0.054853571398381165,0,0,1,0,0,0,0,0
zFZ5jQ0yuNA,0,0.0,0,0,0,0,1,0,0,0
0oBi8OmjLIg,1,0.021523137174663386,0,0,0,0,0,0,1,0
rS_qpJvOc7k,1,0.17595338886825024,0,0,0,0,1,0,0,0
65E-U_xd4VQ,1,0.10158004437608421,0,0,0,0,1,0,0,0
lf8daKt3UlY,2,0.0008713557408191264,0,0,0,1,0,0,0,0
1-XqGieWOv8,2,0.0021350684321482225,0,0,0,0,0,0,1,0
_uX9adalziQ,5,0.11363030577162843,0,0,0,1,0,0,0,0
Ilg3gGewQ5U,1,0.03869304762271895,0,0,0,0,1,0,0,0
xlPJfeNzBzE,5,0.061869085772150355,0,0,0,1,0,0,0,0
sfMUn1U3aSk,1,0.051631477365011356,0,0,0,1,0,0,0,0
5iPH-br_eJQ,0,0.0,0,0,0,0,0,1,0,0
0U_Mpg59FSw,5,0.06831530431921237,0,0,0,1,0,0,0,0
LuM1IXl66B8,1,0.12354884617147036,0,0,0,0,0,0,1,0
u843KNE-exo,0,0.0,0,0,1,0,0,0,0,0
Hv6EMd8dlQk,1,0.02916651883194845,0,0,0,0,0,0,1,0
KhQL58CYyRQ,0,0.0,0,0,0,0,0,0,1,0
cnn_5YMpo3Q,1,0.09177118274763416,0,0,0,0,0,0,1,0
et8Cn9q_A-g,0,0.0,1,0,0,0,0,0,0,0
YI3tsmFsrOg,0,0.0,0,0,0,1,0,0,0,0
U6Crdz7Uo7c,0,0.0,0,0,0,0,0,0,1,0
hhBQ-sHYEtc,0,0.0,0,0,1,0,0,0,0,0
u3XSfVPFM74,0,0.0,0,0,1,0,0,0,0,0
MGVraepNj04,1,0.0006736490639741532,0,0,0,0,1,0,0,0
uJa584PPm-E,6,0.04596474003513625,0,0,0,1,0,0,0,0
MoOvPtI5M4k,1,0.08530628830596394,0,0,0,0,0,0,1,0
k6zVmxp6dOM,0,0.0,1,0,0,0,0,0,0,0
48oOpnKxXtk,1,0.009991861646837302,0,1,0,0,0,0,0,0
RK78IKPzeNc,2,0.06781057272685909,0,0,0,0,0,0,1,0
Iv4J3MDhe8M,4,0.03293679403933917,1,0,0,0,0,0,0,0
QLq6GEiHqR8,6,0.019032879181862274,0,0,0,0,0,0,1,0
v7MYOpFONCU,0,0.0,0,0,1,0,0,0,0,0
OYCvbBijvQM,0,0.0,0,0,0,0,0,0,1,0
LqUxOfIdxxo,3,0.014821621500935482,0,0,0,1,0,0,0,0
QEqVInxyL5w,2,0.0007668956009789933,0,0,0,0,0,1,0,0
N5SrDhe4bE0,1,0.026050416721861386,1,0,0,0,0,0,0,0
WXbidC6q5-Y,1,0.022862126475027052,0,0,0,0,0,1,0,0
SQUNZTdwGoc,2,0.04582413738996896,0,0,0,0,1,0,0,0
45eWEO0gRHI,1,0.07058399667926198,0,0,0,0,1,0,0,0
ppi0khS0s_8,1,0.022567560346492932,0,0,0,1,0,0,0,0
va4P3RKW7T0,2,0.10125442838555804,0,0,0,0,0,0,1,0
ZIQiK1-5zY4,1,0.04134557493931425,0,0,0,0,1,0,0,0
QQh56geU0X8,0,0.0,1,0,0,0,0,0,0,0
zASl44yR1M0,2,0.0014050035124455462,0,0,0,1,0,0,0,0
v5y_D875HMQ,1,0.19156148455513175,0,0,0,0,0,0,1,0
qfS8-Qvvmfk,1,0.037410005851674616,0,0,0,0,0,0,1,0
623AC6a6org,1,0.00536728007327838,0,0,0,1,0,0,0,0
nzFykQv6Q08,2,0.005970627709135038,0,0,1,0,0,0,0,0
jIzXsLTf998,2,0.06452204268555913,0,0,1,0,0,0,0,0
AVaPxM78mDo,1,0.07605310322914091,0,0,0,0,1,0,0,0
wduZHtRbSkY,2,0.40958005386937657,0,0,1,0,0,0,0,0
57URnhbFDQk,1,0.019433369700230085,0,0,0,0,0,0,1,0
AhxpnCW1mp8,2,0.04245131880077982,0,0,0,0,0,0,1,0
vo_Rz1xPOXI,0,0.0,0,0,0,0,1,0,0,0
jHbyQ_AQP8c,0,0.0,0,0,0,0,1,0,0,0
J-LqLU7CxeA,1,0.08016568729556993,1,0,0,0,0,0,0,0
3Awwne_NpJQ,1,0.0006811105897334831,0,0,1,0,0,0,0,0
Bbi0kEaTgio,0,0.0,0,0,0,1,0,0,0,0
5YBwDNfOaxU,0,0.0,0,0,0,1,0,0,0,0
2FPrJxTvgdQ,2,0.03399150492683879,0,0,0,1,0,0,0,0
kAEL0zTfbU0,0,0.0,0,0,0,1,0,0,0,0
UjtOGPJ0URM,0,0.0,0,0,0,0,0,0,1,0
Z4BKrSazQh0,1,0.2616299178895133,0,0,0,1,0,0,0,0
gO8N3L_aERg,1,0.06784551041397663,0,0,0,0,1,0,0,0
ZYPtgjKJFOs,0,0.0,0,0,0,0,1,0,0,0
MCW5HUkrr-o,3,0.00639256591645335,0,0,0,0,0,0,1,0
H9p4-pzoz-Y,1,0.1805510804152689,0,0,0,1,0,0,0,0
UT9a7EtxQOM,2,0.07363324927824415,0,0,0,1,0,0,0,0
qXkM0ItZ_X8,0,0.0,0,0,0,1,0,0,0,0
DiaDblUd-lw,2,0.03988529003692141,0,0,0,1,0,0,0,0
Y7nymZEXjf8,2,0.19559190202340157,0,0,0,0,1,0,0,0
-XbX4eQlwgs,2,0.30401389736412665,0,0,0,0,0,1,0,0
NQcwgZbgLj4,4,0.0919811375394046,0,0,0,1,0,0,0,0
YeFzkC2awTM,1,0.004324837810335238,0,0,1,0,0,0,0,0
vLaErMfgJ8Q,0,0.0,0,0,0,0,1,0,0,0
xEeyLDTAkK8,0,0.0,0,0,0,0,0,0,1,0
RurHZGQtbmg,0,0.0,1,0,0,0,0,0,0,0
XpMhtAqOPKA,1,0.07636565340496089,0,0,0,1,0,0,0,0
-ny03ousWJo,1,0.21551361920037657,1,0,0,0,0,0,0,0
QtplRk6BdyA,0,0.0,0,0,0,0,1,0,0,0
I6w5AN_Wcak,3,0.12927653238459597,0,0,0,0,0,0,1,0
Xmrn2IuSW-Q,1,0.038552893636943836,0,0,0,1,0,0,0,0
yuXGpUR7fXA,2,0.05564907083445228,0,0,0,1,0,0,0,0
3ArNQp2dZto,1,0.04776041712968638,0,0,0,0,0,0,1,0
dv6UaHZxUys,1,0.12547427015470553,0,0,0,1,0,0,0,0
e-P5IFTqB98,0,0.0,0,0,0,1,0,0,0,0
M3bezYerYxQ,1,0.24623296296749383,0,0,0,0,0,1,0,0
MqarV06DDWo,1,0.26367289366206226,0,0,0,0,0,1,0,0
4cxWyFlCLhs,0,0.0,0,0,0,1,0,0,0,0
dOyJqGtP-wU,0,0.0,0,0,0,0,0,0,1,0
9AEMKudv5p0,1,0.1924143519925474,0,0,0,0,0,0,1,0
obng-x8oAk4,2,0.028964267987514884,0,0,1,0,0,0,0,0
J1ugR-VVE1I,7,0.005831727779537788,0,0,0,0,1,0,0,0
6Lj_gFyI1Qs,1,0.029388468461737222,0,0,0,1,0,0,0,0
k7RM-ot2NWY,0,0.0,0,0,0,1,0,0,0,0
MmHiZQRaso0,1,0.015534545706218018,0,0,1,0,0,0,0,0
YOwO5iM4QP8,0,0.0,0,0,0,1,0,0,0,0
P4FD3rs3brI,1,0.0009836002623423055,0,0,0,1,0,0,0,0
Hy6vddbQa8Q,1,0.05459133043527699,0,0,0,0,0,1,0,0
nhXbdSaCddw,2,0.03045212547810681,0,0,1,0,0,0,0,0
lv8wqnk_TsA,0,0.0,0,0,0,0,0,0,1,0
gBFMGtpfcXw,2,0.021698301450523004,0,0,1,0,0,0,0,0
AtwgGc-An6U,2,0.10460637947192254,0,0,1,0,0,0,0,0
b6EX-ePnXe8,0,0.0,0,0,1,0,0,0,0,0
9a0xIzp-fbs,0,0.0,0,0,0,0,0,1,0,0
kFz9afj8lu0,1,0.06514260269722096,0,0,0,1,0,0,0,0
mgKFTvRwicg,2,0.0015214151758047795,0,0,0,0,0,0,1,0
nV5fXPVeZoQ,1,0.03847253488892723,0,0,0,0,0,0,1,0
-gal8E_dgE8,1,0.032469495275103226,0,0,0,0,0,0,1,0
Q0o3Ci71W6U,0,0.0,0,0,0,0,0,0,1,0
a_wuykzfFzE,0,0.0,0,0,0,0,0,0,1,0
TRL7o2kPqw0,2,0.21339130060525172,0,0,0,0,0,0,1,0
3d6DsjIBzJ4,0,0.0,0,0,1,0,0,0,0,0
Da-2h2B4faU,0,0.0,0,0,0,0,1,0,0,0
l3ifRE7BQiM,2,0.09766869512380556,0,0,0,0,0,0,1,0
PNhuDCVIydw,0,0.0,0,0,0,1,0,0,0,0
hWFDujYzvbI,5,0.058973317139294115,0,0,0,0,0,0,1,0
USkHZ5zfcgs,1,0.046763701078228526,0,0,0,1,0,0,0,0
vs3sVrm_W4o,6,0.005718566686527993,0,0,0,0,0,0,1,0
u-TNsO33eqQ,1,0.0006105713101230019,0,0,0,0,0,0,1,0
ewLpXw6uN28,2,0.05649998173471027,0,0,0,1,0,0,0,0
9qLuGDEtcnc,1,0.12179847756600945,0,0,1,0,0,0,0,0
yYHph58TC_4,0,0.0,0,0,0,0,0,0,1,0
97t7Xj_iBv0,0,0.0,0,0,0,0,1,0,0,0
ld6qrjYwi_4,0,0.0,0,0,0,1,0,0,0,0
bBC-nXj3Ng4,0,0.0,0,0,0,0,1,0,0,0
y17RuWkWdn8,0,0.0,0,0,0,0,0,0,1,0
P_6my53IlxY,0,0.0,0,1,0,0,0,0,0,0
IfNQblPxuQk,0,0.0,0,0,1,0,0,0,0,0
hqi0114mwtY,1,0.05922093171141872,0,0,0,0,1,0,0,0
gKMxgXcnS6g,1,0.10064722712270092,0,0,1,0,0,0,0,0
ko9GJKliHpM,1,0.054784941818935395,0,0,1,0,0,0,0,0
Y0HfmYBlF8g,0,0.0,0,0,0,0,0,0,1,0
uqKGREZs6-w,0,0.0,0,0,0,1,0,0,0,0
aO4dTgt47No,1,0.18440050516750792,0,0,0,0,0,0,1,0
ADb60W8jTsM,4,0.016036843002459337,0,0,0,1,0,0,0,0
wCrtk-pyP0I,0,0.0,0,0,1,0,0,0,0,0
VNM7Z7hir_I,3,0.020736317245625996,0,0,0,1,0,0,0,0
QP_9rFbvY_Q,0,0.0,0,0,1,0,0,0,0,0
V4gyraWEwKo,1,0.003750796876322258,0,0,0,0,0,0,1,0
vT3GUKuAzIs,1,0.02408208176639164,0,0,0,0,1,0,0,0
4H5--Qy3h9Q,2,0.25294576688165155,0,0,0,0,0,1,0,0
b81Cr97ANrk,2,0.6891378235371864,0,0,0,0,0,1,0,0
Pb3AAfz5Yjg,1,0.05996772257313448,0,0,0,0,0,0,1,0
015wj1C5wK0,3,0.04096683779653429,0,0,0,0,0,0,1,0
EudiumXdN7c,2,0.11410648749672368,0,0,1,0,0,0,0,0
5R0_FJ4r73s,0,0.0,0,0,0,0,0,0,1,0
tIgL4h2S270,0,0.0,1,0,0,0,0,0,0,0
LFOUK8OCopM,2,0.10217522490149147,0,0,0,0,0,0,1,0
2eoo3XQrHB8,0,0.0,0,0,0,0,0,0,1,0
LjZlAzr8MuQ,1,0.24570878985396524,0,0,0,1,0,0,0,0
WM25pUsrODk,1,0.0004665752158871328,0,0,0,0,1,0,0,0
jx5jmI0UlXU,0,0.0,0,0,0,1,0,0,0,0
QJ9lNRAjTQM,0,0.0,0,0,0,0,1,0,0,0
3yqDxhR2XxE,1,0.012908952753932681,0,0,0,1,0,0,0,0
hFZFjoX2cGg,1,0.0024480735560852432,0,0,0,0,1,0,0,0
6qZWMNW7GmE,1,0.06195793320440619,0,0,0,0,0,0,1,0
AaZ_RSt0KP8,0,0.0,0,0,0,0,0,0,1,0
hu5N9OEK-7Q,1,0.001661899084410834,0,0,0,1,0,0,0,0
rhwY04UAPmk,1,0.015522643749433579,0,0,0,0,0,0,1,0
UIL9CiUDHp0,2,0.03992523673128744,0,0,1,0,0,0,0,0
_Kav2K1DVWo,0,0.0,0,0,0,0,0,1,0,0
bqpRijthHOQ,3,0.02808311949879055,1,0,0,0,0,0,0,0
MpTodVRR73E,2,0.1005026437882341,0,0,0,0,0,0,1,0
YkJxWtTPyb0,0,0.0,0,0,0,1,0,0,0,0
RrRvFBYfNtU,0,0.0,0,0,1,0,0,0,0,0
_9qJ3rwwTDs,0,0.0,0,0,0,1,0,0,0,0
_qIRtFE6aIc,0,0.0,0,0,0,1,0,0,0,0
Cvo1sjervSU,1,0.1621278944816893,0,0,1,0,0,0,0,0
NGbFtTYQpus,1,0.19031527735451467,0,0,1,0,0,0,0,0
iEjvVcdCDB4,2,0.0445856462212334,0,0,0,0,1,0,0,0
20-WnF0XwHA,2,0.02206268130181545,0,0,0,0,1,0,0,0
Ez1GO58inuw,0,0.0,0,0,0,1,0,0,0,0
J3xLG-whfFk,2,0.02279851272884116,0,0,0,0,0,0,1,0
qevIIQHrJZg,0,0.0,0,0,0,1,0,0,0,0
ru2rDHzCfNM,2,0.0008965839677239273,1,0,0,0,0,0,0,0
r7zJ8srwwjk,1,0.053141410085389806,0,0,0,0,0,0,1,0
cwdbLu_x0gY,1,0.2560526128078487,1,0,0,0,0,0,0,0
kU-M44tWm64,0,0.0,0,0,0,0,0,0,1,0
uUU3jW7Y9Ak,0,0.0,0,0,0,0,0,0,1,0
FljP5JViUOg,1,0.07157938888468178,0,0,0,0,1,0,0,0
ugElBfp0j98,2,0.18736793334223875,1,0,0,0,0,0,0,0
605DPLl8Gqg,0,0.0,0,0,0,1,0,0,0,0
A4_auMe1HsY,0,0.0,0,0,1,0,0,0,0,0
803JDTJJ8iQ,1,0.026730917297864937,0,1,0,0,0,0,0,0
S5HHOjOmWag,2,0.07077037987499352,0,0,1,0,0,0,0,0
4uInE0P4Io0,3,0.16832956622200612,0,0,0,0,1,0,0,0
jsYwFizhncE,0,0.0,1,0,0,0,0,0,0,0
oHLMla-75QA,0,0.0,0,0,0,0,1,0,0,0
tP7VdxVY6UQ,1,0.04058250489042785,1,0,0,0,0,0,0,0
kR3HFEeC3_E,1,0.12388267964418143,0,0,1,0,0,0,0,0
w6YLj12s1e4,0,0.0,0,0,1,0,0,0,0,0
rafnUWedZws,0,0.0,0,0,1,0,0,0,0,0
ogfyJICT9aI,1,0.06840346024007683,0,0,0,0,1,0,0,0
43uTBB574g4,2,0.0768070630805558,0,0,0,1,0,0,0,0
V12C6xuMwmE,1,0.1973697508520349,0,0,0,1,0,0,0,0
JF5HCUmINE4,2,0.07667715441651177,0,0,0,1,0,0,0,0
PFDu9oVAE-g,0,0.0,0,0,0,0,0,0,1,0
AmEEYTtIfMU,1,0.033567419082155915,0,0,0,1,0,0,0,0
4AwkK8BjjF4,0,0.0,0,0,1,0,0,0,0,0
dQ4ZAZJphx4,1,0.00033876101677075593,0,0,1,0,0,0,0,0
wkPxBltQzzg,3,0.03791539784491287,0,0,0,0,1,0,0,0
HTXTVfBCeSY,2,0.06096606904966494,0,0,0,1,0,0,0,0
SrLZgP-OR6s,0,0.0,1,0,0,0,0,0,0,0
