Id,num_faces,largest_face_area_ratio,dominant_emotion
r7zJ8srwwjk,1,0.053141410085389806,neutral
cwdbLu_x0gY,1,0.25605262145635455,angry
kU-M44tWm64,0,0.0,neutral
uUU3jW7Y9Ak,0,0.0,neutral
FljP5JViUOg,1,0.07157940032262508,sad
ugElBfp0j98,2,0.18736780357076113,angry
605DPLl8Gqg,0,0.0,happy
3uyIXahNs08,0,0.0,
A4_auMe1HsY,0,0.0,fear
803JDTJJ8iQ,1,0.026730916732288328,disgust
S5HHOjOmWag,2,0.07077041443814222,fear
4uInE0P4Io0,3,0.1683295956398595,happy
jsYwFizhncE,0,0.0,angry
oHLMla-75QA,0,0.0,sad
tP7VdxVY6UQ,1,0.040582509944908654,angry
kR3HFEeC3_E,1,0.1238825525340346,fear
w6YLj12s1e4,0,0.0,fear
rafnUWedZws,0,0.0,fear
ogfyJICT9aI,1,0.06840345322703392,sad
43uTBB574g4,2,0.07680708412782628,happy
V12C6xuMwmE,1,0.19736973910662717,happy
JF5HCUmINE4,2,0.076677130769983,happy
PFDu9oVAE-g,0,0.0,neutral
o0G0Eub6YmY,0,0.0,
AmEEYTtIfMU,1,0.03356742662538788,happy
4AwkK8BjjF4,0,0.0,fear
dQ4ZAZJphx4,1,0.00033875882699248907,fear
wkPxBltQzzg,3,0.03791540450419802,sad
HTXTVfBCeSY,2,0.060966047726979014,happy
SrLZgP-OR6s,0,0.0,angry
erQ_9yEz0ls,1,0.06697087112558923,fear
jEO8CTpEzbg,0,0.0,angry
vgZLPGT5llg,1,0.02441821345420976,fear
d8uNE7lAQxg,0,0.0,neutral
a3o_ZKWi-OU,1,0.008006259687683471,neutral
57MKxz4pJKE,1,0.006600316759673256,neutral
zPeEPwQcF1o,0,0.0,neutral
ThItRZqFKX4,1,0.0004917931240824044,fear
YWjTWl0oNLk,1,0.002041245757761014,sad
cuEtnrL9-H0,0,0.0,fear
qa3NM9Jhkn0,0,0.0,
nLy_jEbuY-U,1,0.0017608505048742195,sad
fXUsRIcwtSo,1,0.10767360488287119,sad
JUcIAaZ2LWQ,0,0.0,sad
h33Srr5J9nY,0,0.0,sad
vebNxWGotC8,0,0.0,neutral
Oh2oF-eZTD8,0,0.0,sad
5356zt0JiDY,1,0.018507094965410843,happy
Wzg8hPq9FtQ,3,0.0019465656972465694,happy
k_B3a2cCqo0,0,0.0,happy
gJ5KV3rzuag,0,0.0,neutral
rJmsCDWKCnc,0,0.0,fear
TWzezWq7FkA,2,0.3107370392398434,neutral
ti2Nokoq1J4,3,0.024501670368748212,sad
DsyfYJ5Ou3g,0,0.0,
dx53GHSHrSA,0,0.0,
in57Yq2Z-WI,6,0.0013804936435856993,sad
rQt8eGchAXs,0,0.0,angry
RtlYi1yLTVQ,1,0.15297271971569065,fear
o690DovjDAc,0,0.0,sad
N10nZr5SRtg,3,0.024351260932130067,sad
AR7bFfOFsno,2,0.006279449794411044,sad
sz3aopl4OhI,4,0.12799782344417407,happy
ZbJjwoXn2O8,2,0.05653423129280529,sad
fuOnYDEIjUA,2,0.031128507273653364,happy
UQGoVB_zMYQ,1,0.01945580209581749,angry
Dc2ZRmuH5OM,1,0.041396060473856175,surprise
CEwIHNNJZvo,0,0.0,
8Lvrikv6oPs,1,0.15485677852876406,happy
5vfZqByi808,1,0.04159761008209898,happy
SVaD8rouJn0,1,0.11126451697358182,fear
RKm160Qcnqs,4,0.012551625463141439,neutral
qKlr8NlaQcM,3,0.004763113764323255,neutral
OkU0OECQuKE,2,0.0014040905840374761,happy
6x2dzepmU8o,1,0.06537891943565279,angry
nUSI5uUocho,1,0.07277343784027121,sad
GeyDf4ooPdo,1,0.008200600715687567,sad
VzHtsoBwBqI,2,0.028024622686104218,happy
msVuCEs8Ydo,0,0.0,neutral
_FlV6pgwlrk,0,0.0,sad
kcUFSapjVqk,2,0.14905946774324547,happy
oxH-0n-SpYQ,2,0.014712918216385635,sad
w9nM5WRD-qw,0,0.0,angry
KH0SQbW-iaY,1,0.06223248947776483,sad
PYY9VLOSLxk,2,0.0015007725148785136,fear
pGKolLszqpo,0,0.0,
kixAljyfdqU,0,0.0,fear
vePc5V4h_kg,2,0.00536501830397861,neutral
e4RavVnBvTM,3,0.05031344945663881,sad
Xjo-8kGe2qw,0,0.0,
78VNNEnEzMg,0,0.0,
NHiqsrYkcuk,2,0.5123099733743078,angry
DpXtRbggpQM,2,0.05727692008798234,sad
sxpxDdLFSBo,1,0.06619345819633357,angry
-k-V3ESHcfA,2,0.1823972087196085,neutral
GaIW5CQQ3Zo,0,0.0,
zhPRtCW5sRk,1,0.08638030376081234,surprise
3BjaDogb6kc,1,0.0011153604017351882,fear
39opX6-QJJI,1,0.10278969270841926,sad
p7PwQPdWw4Y,1,0.044373462575802276,happy
HSOuLJtDRFA,1,0.0016265878703416092,sad
iq_6dwYr6YE,1,0.09585795304246655,sad
vorkmWa7He8,2,0.11680676215066949,happy
AKNcIO3mum0,0,0.0,
b8XdaIcOV8E,0,0.0,
RYuipbRGu5s,2,0.04353636496267225,neutral
Ck0ozfJV9-g,2,0.04192498547793017,neutral
NkE0AMGzpJY,2,0.042404005118975574,neutral
PLMSoD1riE0,0,0.0,
BHiWygziyso,1,0.0017186217525280276,neutral
9TjfkXmwbTs,2,0.044399301714636547,sad
xkiSfeGtYw4,2,0.10875714328423176,sad
9bqk6ZUsKyA,2,0.08600198470931597,surprise
mvmwqx5vjps,2,0.1078859991630697,angry
EB_XX_IM8io,5,0.03758320728744366,angry
Ttwl_zH_DZ8,0,0.0,sad
tJevBNQsKtU,0,0.0,neutral
FYHeEQfY-to,0,0.0,
HR3KVCUVXkI,0,0.0,fear
KIv4s6nzvIA,0,0.0,fear
YGgUrj10HdM,1,0.025273951027176937,sad
kNTnrpL1Uw0,0,0.0,sad
uxPdPpi5W4o,1,0.04473329605142579,neutral
SUnobHHAKxo,0,0.0,angry
Zb5IH57SorQ,0,0.0,happy
OnnxKjvAYLs,1,0.11315146793716432,surprise
dCGS067s0zo,0,0.0,fear
ddzRE69bIZ8,2,0.04091309168490625,angry
UygPcBCFRrA,0,0.0,sad
37Kn-kIsVu8,0,0.0,sad
tlTKTTt47WE,0,0.0,happy
enmLybSqmgc,1,0.2001531101135192,surprise
4I-p8vjQ95s,3,0.014822880741542374,angry
7UwigY4SjKY,0,0.0,neutral
nS7xHq3LNfU,1,0.015332974450656265,neutral
jFNHkjsPqE0,1,0.06236118480357163,neutral
855Am6ovK7s,2,0.020875628011763184,neutral
LEZCxxKp0hM,1,0.00028668575979382796,fear
I2cS5Fv5xIQ,1,0.127318881993334,neutral
fxk3ZTusSqI,3,0.013961309106285222,angry
_DiGQRaaHvg,1,0.4885914610221213,happy
LQicq60aJaw,0,0.0,
02X3ZLUsojU,0,0.0,surprise
9-NU7yOSElE,1,0.038584971129009014,neutral
dtfEzDAlL5k,1,0.06208625299199841,fear
Fte3ey3L-48,1,0.020566192727088088,happy
E2Hp6k-PcMo,0,0.0,sad
wTXRMBoc4Qs,0,0.0,neutral
pbRohIxAUS4,1,0.04432877768656832,sad
yq0zyA6Yr7o,0,0.0,
VNRuzCohElk,0,0.0,sad
X1b3C2081-Q,0,0.0,happy
thx9hVgrXhQ,1,0.1759393337651156,surprise
izh-j8KUYjs,3,0.027247205582884817,fear
610rMnK9HCo,2,0.03794920391628567,fear
S94MACKZvgA,0,0.0,
nlD9JYP8u5E,3,0.08347649814203881,neutral
feNbGXiHgdg,8,0.005561271937588875,angry
PrqYohBV58o,0,0.0,sad
5cathmZFeXs,1,0.05710747716759215,surprise
0e71KWwE5Fk,0,0.0,disgust
I79TpDe3t2g,1,0.1302786118463053,neutral
LKXvdyNz6L8,0,0.0,happy
sgWZ316ObRs,0,0.0,happy
9-GRzu6zbS0,3,0.24501139261143345,fear
Ym1NLvmcl0k,3,0.04688048684713269,happy
AfaIM7Ybwj4,2,0.02438359398986601,angry
4nqJiBRNQuw,1,0.02795124336453177,happy
O7zewtuUM_0,0,0.0,
9j_5wGwn5P8,0,0.0,angry
j7Q5vP3R-2M,1,0.06825555315682323,happy
ROkXM3csNWY,0,0.0,neutral
9qkzDLos7fk,2,0.05697966981209498,neutral
iOztnsBPrAA,0,0.0,happy
wRqKJT8VXJk,0,0.0,
4b-dannQQ0Q,9,0.064639660695383,fear
IeM8OReKzfQ,1,0.015681572023904664,happy
vZlmUG00OrI,0,0.0,happy
gShRBsahzXg,1,0.12244162335562174,angry
X3XkG6GL_DM,0,0.0,fear
cnt_rMA1pe0,1,0.18799146991534144,surprise
I2rNDGh3Rjg,1,0.16319720230993792,neutral
k70xBg8en-4,3,0.019983973411406928,sad
l554kV12Wuo,1,0.08127827503700245,happy
A-vX1AGBGsc,3,0.06222660010962954,neutral
7y9CLWJvia8,1,0.0018553359684695655,happy
txm7eu8KxVI,0,0.0,happy
apg09bolUIc,1,0.03960402742556956,angry
GXDvZVYon8M,1,0.033313765256148146,happy
Fokzk5kQR6o,0,0.0,fear
MGGhz29kYYA,0,0.0,sad
ficIQF23rqg,0,0.0,neutral
pWUzkxtoJ2I,0,0.0,angry
uyU-lKE0Go8,1,0.2668177305872026,angry
GXdEWSoRi0g,0,0.0,
MFVXsnq230c,3,0.17852957895786858,neutral
1gTWfV1QQ-s,0,0.0,fear
DOMs7mYm_zs,1,0.07138751244459197,surprise
C680oxL__ck,1,0.12072119345808914,surprise
8qLIEjsBUF4,0,0.0,fear
GTCAbmjyEvE,0,0.0,
WiUBM8bbDS4,0,0.0,fear
yBrVN7OugFs,0,0.0,
a9UZBg1pMS4,1,0.036206650673136914,happy
2yYsmzeVHaM,0,0.0,happy
GeDJAKvcZ9o,3,0.0230735354953342,angry
oY8tz1paj6o,0,0.0,neutral
CbUjuwhQPKs,0,0.0,neutral
COD9hcTpGWQ,3,0.1304231886478778,angry
Q6vVuj3iggE,0,0.0,sad
sNhhvQGsMEc,0,0.0,
8Vc-69M-UWk,0,0.0,
IxYg1IDrJUs,0,0.0,sad
XYFLK8gXMRU,2,0.03317085549638705,neutral
iPlFdIpgioI,0,0.0,happy
elKXLQTOc-s,3,0.0615592204285817,sad
G4xBNFD1p14,0,0.0,angry
2LOkI3Xyd_E,1,0.13397441872887814,sad
_OzpODjTISc,0,0.0,sad
UQt46gvYO40,1,0.017220558340834233,fear
9-41nLtleX0,2,0.05199697506283529,sad
s4X-CSFTUfo,5,0.06147496817266074,angry
g1GFJxVeH9c,1,0.02295475552309654,happy
u3Mqvex6tIE,2,0.10186846553326898,neutral
r5_clNmB3uo,1,0.05313750794679638,sad
4NnJ-7Y6qwo,1,0.0007592166857986943,neutral
Pck5JcnkYYs,3,0.12133711089256394,sad
TLysAkFM4cA,2,0.01830677333569838,neutral
ROaj3bCpZEM,4,0.3191383271666079,fear
eKFrZNXB29M,1,0.10757565701328632,happy
sPUKxtLHPKQ,1,0.07015573276064402,neutral
n38Qxi7TVWo,1,0.141337703277095,sad
7mmlmxamw_k,6,0.0731940461017257,fear
X34ZmkeZDos,1,0.04876793016630927,neutral
u6TFP_r2oA8,1,0.05014629469936709,happy
JoadRyVIcTI,0,0.0,happy
rNxvo8AcpQQ,0,0.0,
HzUIUTatyZI,1,0.027808645624797162,happy
bkGMkhJ_BwY,2,0.0013994223677946138,neutral
ugRc5jx80yg,0,0.0,fear
8Od-IMIGjfg,1,0.2669072419558476,sad
39ii9LvnDoE,1,0.028038254518456446,happy
2eFSU7TFOnk,1,0.0037716871509494215,happy
D0B7F5UbTOQ,0,0.0,fear
xe-f4gokRBs,0,0.0,
5LI2nYhGhYM,1,0.10905188058872227,sad
JDmKLXVFJzk,0,0.0,happy
IweS2CPSnbI,4,0.03465332579813549,happy
rFxu7NEoKC8,0,0.0,sad
8FYyeas1Thw,0,0.0,
cqvVL8IurMw,7,0.01415526991133043,neutral
BB_4BnQe-qc,0,0.0,fear
goy4lZfDtCE,1,0.0619345237404923,sad
Q1UXZs-yWDc,0,0.0,neutral
GJ4Qp2xeRds,0,0.0,
8w_kHIAkucA,1,0.02779882040398055,sad
6XRNxpnIPTo,0,0.0,
mUP0tx7Ib2w,0,0.0,angry
dHSQAEam2yc,1,0.09939634879362833,fear
FCXfezz4BB8,1,0.15343788100273945,neutral
Gye8ukFO-9s,2,0.010114242660182148,happy
dGiQaabX3_o,0,0.0,neutral
DfgIyD_ea4g,0,0.0,sad
sI5Ftm1-jik,1,0.12601565080112778,fear
MSpcdzwBatg,0,0.0,
6CnuNPwx4pI,0,0.0,fear
0VgAHq8xXWs,10,0.08216115354799614,neutral
JTvcpdfGUtQ,0,0.0,fear
OA6F6liLnvc,1,0.23368303646215483,sad
1MBn9uWLJ60,0,0.0,surprise
lMAkC4vM5aE,0,0.0,happy
voIlMkwvybI,0,0.0,sad
gzALIXcY4pg,1,0.052058470183613585,angry
5VmCvChcGzU,1,0.2694804186714567,sad
UBPg5ftCMv8,2,0.06542176737740293,sad
dbSL7vmt27Y,2,0.018278266174097047,happy
8ehoj-y3b1s,4,0.05894428062128201,happy
OH0fyooKmns,0,0.0,happy
wVgWeOEw3Ag,2,0.03481968777337594,neutral
M64HUIJFTZM,0,0.0,surprise
Ni5tgO4Bh3Y,1,0.26672720608938977,sad
Ev3__YJJH3M,1,0.8388806022796134,surprise
em-pVICrnqM,2,0.23277027964893426,happy
qwI8bALatug,2,0.001260519535377777,sad
D9lVNzyhYnc,3,0.05170651666056074,angry
RNXSGzTBhXI,4,0.04978680224570174,sad
3s4tvVS9VO0,0,0.0,
0gugBiEkLwU,0,0.0,
Dmk0XJH4aTc,0,0.0,angry
fMWnaR5uJxQ,0,0.0,sad
ahCwqrYpIuM,0,0.0,happy
O9ZlqWp7620,1,0.07863207126776994,happy
k82iqndlfbA,2,0.0665991877050207,neutral
Zx-SY1a_8qk,0,0.0,neutral
zoEvVmU5eC4,1,0.05725091784178302,happy
M2w3NZzPwOM,1,0.07216012013831966,neutral
iCd5Po4fPb0,1,0.2657164106872319,happy
EFh6bJIHl2Y,1,0.09377395795813451,fear
73ysn2YtTTE,0,0.0,neutral
g2nMKzhkvxw,2,0.0005634123182648586,sad
7Ee6T6ogjeM,0,0.0,
jXRHb4sCM8c,3,0.07965575294889163,fear
UFpGIi2OjX0,1,0.2566535752888664,happy
0KmUoTfGa34,1,0.15129285614634178,sad
-6BvA4U1dLI,1,0.13517781265457718,happy
3heSgyr8_cs,4,0.0284525160660966,neutral
Aj6Kc1mvsdo,0,0.0,surprise
fCn8zs912OE,0,0.0,neutral
AeB3kUk5FBI,1,0.2240514314067111,fear
M95fek3SL0w,0,0.0,
UEwagWXt_tc,0,0.0,happy
U1wEO-pHizQ,2,0.0749714557357682,fear
rRSOt9SpBMI,2,0.07000936912510952,neutral
_YTG9vTkhGs,1,0.12194454783278262,neutral
-nSHiHO6QJI,1,0.03443065951995474,angry
Wyt7b5eNuHk,0,0.0,
slmYnJdDQ1U,1,0.09128739923134466,neutral
UeUHp1GU644,4,0.03015940331544142,fear
AW_Bdf_jGaA,1,0.08968396105208537,disgust
VMb-su4DZTQ,3,0.03333782927063314,happy
CfW845LNObM,0,0.0,fear
mJJBMuBVsvw,2,0.19294898975867403,fear
fso4yjbgceY,1,0.0010037244339158255,neutral
AGcgQEzCCrI,2,0.006588999828099986,fear
D8aQpYrfIBQ,0,0.0,happy
RrkL9e2w7gQ,1,0.03388208484786396,happy
a3Oz3Vz312Y,0,0.0,angry
ROOeGPrC1Do,0,0.0,fear
q9XmXad_wmo,0,0.0,sad
GoVLhUxhdSw,1,0.14681991083201562,angry
QJYmyhnaaek,1,0.00023613537797245954,sad
eUTtt14G31c,0,0.0,neutral
ysEN5RaKOlA,3,0.03877801301563522,fear
z8aM_P0qT3o,1,0.009276920830509678,sad
GajbZY0l7oY,2,0.03891650931010493,fear
Cn1MugPalaA,2,0.29042066231843505,angry
Uil9bh8kJgg,0,0.0,neutral
xiKWUL4iEGQ,0,0.0,happy
OIYy32RuHao,2,0.062258215921166184,fear
AYaRzp--xyk,1,0.14585575062240422,fear
p2G7buZ2JSg,0,0.0,
Xz2z1LXbxzE,5,0.04823764918116568,happy
EwmDdMzzDjY,0,0.0,happy
EWOHA0sJEnM,2,0.0013129652888528654,neutral
nhBVL41-_Cw,0,0.0,neutral
tw6vPc6j1V8,0,0.0,sad
Lh6Ob1HFC6k,1,0.14537483689412006,neutral
z1AHfXrbdbg,2,0.012536865498044057,angry
LoBJOkhtDQQ,1,0.1842347171319539,neutral
zVdodVA3qTk,1,0.01483030967628565,neutral
282lGw6q-SY,3,0.0755221323374384,happy
5pKt4gaErvU,1,0.14217148379857464,neutral
uB_p1Pyv1ps,0,0.0,
mwahLAUzf1s,5,0.3644427440290325,happy
IVsMSPNVHR0,3,0.0032700756959214536,fear
7t6m0k_Ki9g,0,0.0,sad
__d2FMCtgi4,2,0.20815960087739666,angry
qeNhy2pAQVU,0,0.0,happy
2iWUUcW08ac,1,0.06637072783414724,happy
BGIuPAG2VrM,0,0.0,neutral
UOc7xdRhAAY,0,0.0,neutral
eQ_8F4nzyiw,1,0.04899591796310915,happy
cvHkteWF5GM,2,0.0512086784206082,neutral
INq3d89XxFI,0,0.0,angry
62oDCqb8XWU,2,0.035426668707405046,neutral
TqYrvexML-U,0,0.0,neutral
nb-xbTV-22A,2,0.030783752634079065,sad
o0fG_lnVhHw,2,0.0006894500513226376,neutral
GmULc5VANsw,2,0.013583131871778656,happy
XwNUmnDu1r8,1,0.09019546492648563,sad
F576tDLa10E,0,0.0,sad
4-XDxCb92X4,1,0.29655292583944326,happy
pJbC7W2fMvQ,2,0.15358327440468808,happy
aVT0BvWZcLg,1,0.017011455721364352,fear
j5gy6QLq8wg,0,0.0,happy
fVt1fWsM73k,1,0.13094515914804006,neutral
u8bdtAUpvlA,1,0.010412967667934935,angry
jA14r2ujQ7s,1,0.012359280348399705,neutral
rckrnYw5sOA,0,0.0,happy
Wxs0hzzTWjo,1,0.0021220029063564044,surprise
-9JQndAAvLE,0,0.0,sad
dcrY59nGxBg,1,0.11927759336646583,sad
pFEB0chiuJA,3,0.0014268534977297047,happy
UTHKgVPZ-is,2,0.03812862043851055,sad
C0f2pu0EVSg,1,0.03164730047608651,sad
I2O7blSSzpI,0,0.0,neutral
vqs_0W-MSB0,0,0.0,sad
IvMQe3v-HwA,0,0.0,neutral
gQHC7a9JEQQ,1,0.14133624078080073,fear
wm5omDCENPo,1,0.008948116557874326,happy
L5z-IjLwCH8,1,0.1662648986508581,happy
Lh6ETOmV3eM,0,0.0,neutral
xw6xB7f2LEs,0,0.0,fear
ooBQIsDTe_M,1,0.13721693933660087,neutral
-8pCMoL_b_s,1,0.08243233296053151,happy
ByPrDPbdRhc,3,0.0025057988507594725,fear
CFUu71dMpqA,2,0.0008398263889992248,happy
fsCeZQ4cjGk,1,0.050761908593158295,sad
so4FwjfQ7YI,1,0.07834042678251636,happy
s5GfhGFVCFE,0,0.0,angry
MevKTPN4ozw,2,0.03301787677641793,sad
JoGjIRVY9t4,3,0.0781437069634194,surprise
nI0BfXFjI1I,1,0.07759211228848169,sad
8I-6_H0haAw,0,0.0,sad
6Ik9KpUyytw,0,0.0,
YopcNJcQdEo,0,0.0,sad
3GwU4GKzLXY,2,0.06362060334928855,happy
79_IsTV8X-c,1,0.04298021301174989,sad
a2A5Ld-QWnU,1,0.03503212657051841,neutral
ct-CdyT4HkM,1,0.11283296793630547,happy
-NPmBkYb_mY,1,0.08369177216050452,fear
v4amCfVbA_c,1,0.09960981498423431,neutral
Mun1dKkc_As,0,0.0,angry
3TitHNx0l3w,0,0.0,fear
-_qpzFlpgpo,0,0.0,neutral
EoDd0hRqs6Y,1,0.25844897564787367,disgust
ERUugjLmwuY,1,0.0003169189836868706,angry
fZhRZIqJy-c,1,0.06360225831027493,neutral
QrdwpKzNge0,1,0.0005687562387659758,angry
yVjnidcT2ts,1,0.09686527688529167,angry
eoFgUT82pTc,0,0.0,neutral
ffVbnPjl86A,6,0.018526874657727604,neutral
P3aKRdUyr0s,1,0.22845064457597364,happy
5pAnk9MKHzo,1,0.2706949589087769,fear
lxNUFWs2VBw,0,0.0,angry
_p4h3jwJob0,12,0.35718129657878306,neutral
ugm3hm6nxkI,2,0.08191055769851018,sad
OT-qAQLGkGo,2,0.06370586646156741,sad
zyC3CWDlEzY,0,0.0,sad
2WKkrT4TvBo,0,0.0,neutral
MOuV-0f66Y4,2,0.1169580673208193,neutral
u6UeJXkzDW8,0,0.0,sad
vyC7LUZTJQI,0,0.0,sad
JvHyk2ESFCI,0,0.0,
JnFh2NoAM4s,1,0.09744523423593515,happy
IXrLriaYLe8,2,0.022386076431606245,neutral
AHuj4DCueO4,2,0.03551755429135483,angry
EjnG3Tmo4UE,0,0.0,happy
q4mc-alL92U,0,0.0,
T1KRQ3RcvXA,1,0.004716720364683624,fear
Ook-J58HnvM,3,0.0375963830688003,fear
NB4MhB6vIWQ,5,0.04942850558585734,sad
BvEKky9N1tQ,0,0.0,happy
6TfI7Z2L7Xw,2,0.15310581280494664,happy
jpQqr3JQs84,1,0.002492911388597147,sad
cpx4ZdTMmbE,0,0.0,angry
IEtPy0o8i0M,1,0.1108650308816353,neutral
k5s1cMNTmGs,0,0.0,fear
AQWeO5wMekQ,2,0.02305130180157183,neutral
-RCnNyD0L-s,1,0.04275782789773075,happy
0OGZMfVQROY,1,0.025386096193132188,happy
H0cL6X0NMk8,0,0.0,neutral
VYLJLxKBhSU,3,0.003802827977757867,fear
gYgveD5B-V0,5,0.016695091389061015,fear
wM5NHC97JBw,2,0.008591861682853051,sad
XY-hOqcPGCY,2,0.013242155612006172,happy
QmMHP6JxU4s,2,0.02696200395930393,sad
g6hQcdjcI9Y,1,0.12624064251742312,angry
qIxP8OgAg44,4,0.06527303475564825,neutral
GnD7IQ48IQE,1,0.05859096438912982,happy
i520aRuZXLo,1,0.3015483469331646,happy
uN84HhcdIws,3,0.14768148078552895,happy
fbjYkPKRm-8,0,0.0,fear
a7RoP1LKMeM,1,0.009735613539420835,surprise
ixQbCXLUUj8,0,0.0,angry
Ntmhe4EUgpE,1,0.0019239200109505974,neutral
-LKVUarhtvE,0,0.0,happy
pvimAM_SLic,1,0.044133047989829116,neutral
Lv4yoQKJ12s,0,0.0,sad
1-NxodiGPCU,0,0.0,neutral
iI48g7YTZFA,3,0.08082837953961239,neutral
Mus_vwhTCq0,0,0.0,neutral
VyaxDWLe6A4,0,0.0,happy
pGzssFNtWXw,1,0.06954297934781709,angry
wRccvEsIybA,3,0.08141905499833228,neutral
p-MNSLsjjdo,0,0.0,surprise
05XOhz67jGA,0,0.0,
QCv87K_y97w,0,0.0,
eeGx5zc90hQ,3,0.022992165853372878,neutral
IeVY8u6Y-z4,0,0.0,angry
VWHlPH23P-w,2,0.046089241728342736,neutral
OfI-XpYAqM0,0,0.0,happy
4IFexZ5apzw,1,0.06011893641830385,neutral
kidmmP_HGXU,2,0.29648352635433894,fear
R-s2mZvskT4,2,0.02331028023249246,neutral
oFF134_iokI,1,0.013162102229456045,happy
6AxCoMbiZfk,1,0.17806194926677865,sad
IVhoIcvACR4,1,0.14523653569865322,sad
2JOqNqoaQ70,1,0.015613878260913023,fear
HpRQx020GDE,4,0.016087796768836902,neutral
3xH1vBuDbBA,3,0.05150900450966061,neutral
li94gCM6zIs,1,0.08809184282627232,neutral
SxwMTAy1gP0,1,0.06522225096988525,happy
Y80ZTbjtz5c,0,0.0,angry
AWkvzycD5PE,1,0.030757008492603037,sad
rKf2fRImrYI,0,0.0,
mPtqmyUGPzw,0,0.0,
N9K2p54k9GA,0,0.0,angry
qIruO8iKZsQ,0,0.0,sad
ZjS6rLKnU0c,6,0.018164424136397832,happy
ZgyU0LyWZ9M,1,0.07717702035546659,happy
zjzGlXD6bsQ,3,0.01877512188310296,angry
HkB9VJdu27M,2,0.16293010407595931,neutral
ce28TIoa4ao,0,0.0,sad
L0rCE9fE6T4,1,0.08853398081767258,angry
U_gANjtv28g,0,0.0,fear
lN-rVlMIJZs,0,0.0,neutral
AGjxX4gvaqk,6,0.07055626565599292,happy
UOgvbS4GkF0,0,0.0,neutral
7a5gM7t8TZo,2,0.03955342581029476,happy
YlYoAiMKGC4,0,0.0,fear
eEvjPwb8y4U,2,0.02375959771445499,fear
EumXak7TyQ0,0,0.0,happy
HlBYdiXdUa8,5,0.0030170960237844865,neutral
nDTeSb0TzbQ,0,0.0,fear
Nb7WLJrW_PU,7,0.02216684438069933,happy
YSoJPA8-oHc,1,0.10783274152579864,happy
QRpDIdPFUXg,3,0.31560793874276794,sad
sVF_SlzxBJ4,1,0.01678693343847044,angry
r-7UBVzjO8Y,0,0.0,angry
Ec9s-t75lMw,1,0.01851351813766693,happy
ENrzD9HAZK4,0,0.0,fear
W4DnuQOtA8E,2,0.02078034482279084,angry
Cyskqnp1j64,0,0.0,happy
tLcnJEMnlTs,0,0.0,sad
E9-x3jRSQvQ,1,0.06931578539652643,surprise
BzpIB5TJ7LI,1,0.08090093545931268,neutral
jzRSDvEn3ms,0,0.0,neutral
z4kW6CUq5F0,2,0.0010929187673121355,happy
ppxNZX4MDd8,1,0.09654018670991515,surprise
GeG3st-2wCE,1,0.17704115227076678,angry
t-lMIGV-dUI,1,0.06311472822436978,sad
-q7EvLhOK08,0,0.0,neutral
06xFhUHFnx8,1,0.12507990295080162,fear
Vmb1tqYqyII,1,0.11423603879002257,happy
1vPL9rR0p3Q,1,0.06104547661822077,surprise
zxYjTTXc-J8,48,0.003516890437149414,fear
eCxPAdcV1y8,1,0.3238924976114711,neutral
3KPYIaks1UY,0,0.0,sad
mXVGIb3bzHI,2,0.07430593310970936,happy
6PtiY-ev2qA,0,0.0,sad
qQHWOA_ikHQ,1,0.06976151625724368,happy
0Xi2rurVAvs,0,0.0,neutral
SpeSpA3e56A,0,0.0,happy
kZ3M6ko9pes,0,0.0,
fb7T1v_VHpE,0,0.0,sad
BCjWmfWq0pU,0,0.0,
0e3GPea1Tyg,51,0.1472949713263075,sad
zNV2TOF2PC0,0,0.0,neutral
YNaBoKLX52M,1,0.4307483426755122,neutral
NblR01hHK6U,0,0.0,happy
tbKp8OV6F64,0,0.0,
CO5E-VoR3sA,3,0.2079003428096918,neutral
jG8Feqn6Z0E,0,0.0,happy
h5st8mluVUo,1,0.18323492732721863,happy
QxGVgXf_LNk,2,0.04662138363749515,happy
w4jI97DiHF8,6,0.08413276616437315,sad
7S0EshM9lM4,0,0.0,happy
QDjci1ODoBs,0,0.0,angry
LO0PgyPWE3o,0,0.0,happy
1s5iz6ml-qA,2,0.11558709927475244,happy
M8NFhjj0bUk,2,0.09620837414892039,neutral
-xhfJRdwHnU,0,0.0,
h4T_LlK1VE4,1,0.031193220295422684,neutral
xosZKMYZ5JY,2,0.11833831382126177,happy
kbulCM90w8w,1,0.0033674064019426925,neutral
QItug8-BuSc,2,0.0010233620308402653,happy
H2nY7Tu1Qgs,1,0.028334687325341293,happy
LnA7Au-DLUM,1,0.1510808207962833,happy
j7GfAbZ0xWM,2,0.009024114247258694,sad
5BS4JXzq50w,2,0.05464308051452917,happy
mr9kK0_7x08,2,0.01908452685222023,happy
w0EmwhiTD74,0,0.0,sad
3tyYsfl4DlA,1,0.11151090036672562,sad
FXIlAed9_xc,1,0.08937375647627403,sad
btaEDH775ko,7,0.039958871423375765,neutral
UEJbKLZ7RmM,0,0.0,neutral
XkhMw2KIp_4,4,0.018568733954005236,happy
yGBtoUt7Q9g,0,0.0,
I8yJkIuvPvM,2,0.06117873211477723,fear
dDagv6SA8nw,0,0.0,angry
DTBu4tigSDo,2,0.04141767199841727,fear
bs40BtGpuCA,1,0.009089107791890759,angry
EwAkH19MB-I,0,0.0,happy
bCu0Z71QRF0,0,0.0,sad
YDr4ITrp7YI,1,0.17513363853555045,fear
